customer_id,first_name,last_name,email,country,gdpr_optin
C00566,Olivia,Smith,user566@example.com,IT,1
C00567,Ana,Johnson,user567@example.com,IT,1
C00568,Noah,Silva,user568@example.com,IT,1
C00569,Olivia,Rossi,user569@example.com,DE,1
C00570,Ana,Garcia,user570@example.com,DE,1
C00571,Sara,Singh,user571@example.com,IT,1
C00572,Emma,Silva,user572@example.com,ES,1
C00573,Mary,Singh,user573@example.com,ES,0
C00574,Ana,Singh,user574@example.com,ES,1
C00575,Carlos,Silva,user575@example.com,IT,1
C00576,Mary,Lopez,user576@example.com,ES,1
C00577,Mary,Johnson,user577@example.com,DE,1
C00578,Emma,Johnson,user578@example.com,ES,1
C00579,Emma,Silva,user579@example.com,FR,1
C00580,Olivia,Khan,user580@example.com,DE,1
C00581,Ana,Smith,user581@example.com,IT,1
C00582,Mary,Lopez,user582@example.com,ES,0
C00583,Giulia,Johnson,user583@example.com,DE,0
C00584,Emma,Silva,user584@example.com,IT,0
C00585,Mia,Brown,user585@example.com,IT,1
C00586,Olivia,Bianchi,user586@example.com,DE,1
C00587,Mary,Smith,user587@example.com,IT,1
C00588,Olivia,Khan,user588@example.com,IT,1
C00589,Carlos,Brown,user589@example.com,ES,1
C00590,Ana,Smith,user590@example.com,IT,1
C00591,Mia,Brown,user591@example.com,IT,0
C00592,Noah,Garcia,user592@example.com,IT,1
C00593,Ana,Lopez,user593@example.com,ES,1
C00594,Giulia,Rossi,user594@example.com,ES,1
C00595,Emma,Smith,user595@example.com,IT,1
C00596,Mia,Bianchi,user596@example.com,IT,1
C00597,Luca,Brown,user597@example.com,FR,1
C00598,Luca,Smith,user598@example.com,FR,1
C00599,Mary,Silva,user599@example.com,DE,1
C00600,Olivia,Singh,user600@example.com,FR,1
C00601,Carlos,Bianchi,user601@example.com,ES,1
C00602,Noah,Johnson,user602@example.com,IT,0
C00603,Emma,Silva,user603@example.com,ES,1
C00604,Emma,Rossi,user604@example.com,ES,1
C00605,Emma,Silva,user605@example.com,ES,1
C00606,Ana,Lopez,user606@example.com,ES,1
C00607,Sara,Bianchi,user607@example.com,DE,1
C00608,Olivia,Johnson,user608@example.com,IT,1
C00609,Ana,Khan,user609@example.com,IT,1
C00610,Ana,Smith,user610@example.com,IT,1
C00611,Luca,Garcia,user611@example.com,ES,1
C00612,John,Brown,user612@example.com,IT,0
C00613,Marco,Smith,user613@example.com,IT,0
C00614,Ana,Lopez,user614@example.com,IT,0
C00615,Giulia,Bianchi,user615@example.com,IT,1
C00616,Mary,Smith,user616@example.com,IT,0
C00617,Luca,Smith,user617@example.com,DE,1
C00618,Giulia,Brown,user618@example.com,FR,1
C00619,Giulia,Rossi,user619@example.com,IT,1
C00620,Giulia,Lopez,user620@example.com,FR,1
C00621,Ana,Singh,user621@example.com,IT,0
C00622,Emma,Bianchi,user622@example.com,FR,1
C00623,Mary,Brown,user623@example.com,ES,1
C00624,Giulia,Singh,user624@example.com,IT,1
C00625,Olivia,Singh,user625@example.com,IT,1
C00626,John,Bianchi,user626@example.com,DE,0
C00627,Ana,Singh,user627@example.com,ES,0
C00628,John,Singh,user628@example.com,IT,1
C00629,Giulia,Lopez,user629@example.com,FR,1
C00630,Giulia,Garcia,user630@example.com,DE,1
C00631,Carlos,Smith,user631@example.com,ES,1
C00632,Carlos,Smith,user632@example.com,IT,1
C00633,Carlos,Bianchi,user633@example.com,IT,0
C00634,Mary,Khan,user634@example.com,IT,1
C00635,John,Khan,user635@example.com,IT,1
C00636,Luca,Garcia,user636@example.com,ES,1
C00637,Ana,Silva,user637@example.com,FR,0
C00638,Noah,Silva,user638@example.com,IT,1
C00639,Carlos,Rossi,user639@example.com,IT,0
C00640,Marco,Silva,user640@example.com,IT,0
C00641,Sara,Brown,user641@example.com,FR,1
C00642,Giulia,Silva,user642@example.com,IT,1
C00643,Mia,Garcia,user643@example.com,FR,0
C00644,Luca,Smith,user644@example.com,IT,1
C00645,Mia,Bianchi,user645@example.com,DE,1
C00646,Marco,Bianchi,user646@example.com,FR,1
C00647,Olivia,Lopez,user647@example.com,IT,1
C00648,Ana,Rossi,user648@example.com,DE,1
C00649,Giulia,Garcia,user649@example.com,IT,0
C00650,Ana,Rossi,user650@example.com,DE,1
C00651,Marco,Garcia,user651@example.com,IT,0
C00652,Olivia,Brown,user652@example.com,IT,1
C00653,Carlos,Silva,user653@example.com,IT,0
C00654,Mia,Khan,user654@example.com,IT,1
C00655,Marco,Johnson,user655@example.com,FR,1
C00656,Giulia,Smith,user656@example.com,IT,1
C00657,Mary,Smith,user657@example.com,FR,1
C00658,John,Garcia,user658@example.com,FR,1
C00659,Olivia,Brown,user659@example.com,IT,1
C00660,Carlos,Smith,user660@example.com,IT,1
C00661,Marco,Silva,user661@example.com,FR,1
C00662,Mary,Smith,user662@example.com,IT,1
C00663,Sara,Silva,user663@example.com,FR,1
C00664,Giulia,Johnson,user664@example.com,IT,1
C00665,Mia,Silva,user665@example.com,IT,0
C00666,Giulia,Singh,user666@example.com,FR,1
C00667,Mia,Garcia,user667@example.com,IT,1
C00668,Sara,Rossi,user668@example.com,DE,1
C00669,Emma,Bianchi,user669@example.com,IT,1
C00670,John,Smith,user670@example.com,DE,1
C00671,Carlos,Lopez,user671@example.com,FR,1
C00672,Giulia,Khan,user672@example.com,FR,1
C00673,John,Rossi,user673@example.com,IT,0
C00674,John,Khan,user674@example.com,IT,1
C00675,Noah,Smith,user675@example.com,FR,1
C00676,Ana,Silva,user676@example.com,IT,1
C00677,Emma,Khan,user677@example.com,ES,1
C00678,Carlos,Rossi,user678@example.com,IT,1
C00679,Olivia,Johnson,user679@example.com,ES,1
C00680,Giulia,Singh,user680@example.com,ES,1
C00681,Sara,Singh,user681@example.com,ES,1
C00682,Sara,Rossi,user682@example.com,IT,0
C00683,John,Smith,user683@example.com,ES,1
C00684,Mia,Smith,user684@example.com,IT,1
C00685,Luca,Bianchi,user685@example.com,IT,1
C00686,Noah,Rossi,user686@example.com,IT,1
C00687,Luca,Garcia,user687@example.com,IT,1
C00688,Marco,Singh,user688@example.com,ES,0
C00689,Sara,Rossi,user689@example.com,IT,1
C00690,Giulia,Lopez,user690@example.com,IT,1
C00691,Noah,Rossi,user691@example.com,FR,1
C00692,Mary,Silva,user692@example.com,IT,1
C00693,Marco,Rossi,user693@example.com,ES,1
C00694,Emma,Bianchi,user694@example.com,IT,1
C00695,John,Rossi,user695@example.com,DE,0
C00696,Marco,Smith,user696@example.com,DE,1
C00697,Luca,Rossi,user697@example.com,IT,1
C00698,Mary,Singh,user698@example.com,IT,1
C00699,Mary,Rossi,user699@example.com,DE,1
C00700,Marco,Singh,user700@example.com,ES,1
C00701,Noah,Lopez,,IT,1
C00702,John,Singh,user702@example.com,FR,1
C00703,Ana,Silva,user703@example.com,IT,1
C00704,Luca,Bianchi,user704@example.com,ES,1
C00705,Mary,Silva,user705@example.com,FR,1
C00706,Sara,Brown,user706@example.com,IT,1
C00707,Marco,Rossi,user707@example.com,IT,1
C00708,Olivia,Bianchi,user708@example.com,FR,1
C00709,Luca,Khan,user709@example.com,IT,1
C00710,Noah,Singh,user710@example.com,IT,1
C00711,Mary,Smith,user711@example.com,FR,1
C00712,John,Rossi,user712@example.com,DE,0
C00713,Ana,Smith,user713@example.com,DE,1
C00714,Sara,Rossi,user714@example.com,ES,1
C00715,John,Bianchi,user715@example.com,IT,1
C00716,John,Singh,user716@example.com,ES,1
C00717,Sara,Silva,user717@example.com,IT,1
C00718,Carlos,Johnson,user718@example.com,DE,1
C00719,Emma,Garcia,user719@example.com,FR,1
C00720,Olivia,Bianchi,user720@example.com,IT,1
C00721,Noah,Garcia,user721@example.com,IT,1
C00722,Carlos,Garcia,user722@example.com,IT,1
C00723,Mia,Singh,user723@example.com,FR,1
C00724,Carlos,Johnson,user724@example.com,FR,1
C00725,Giulia,Bianchi,user725@example.com,IT,1
C00726,Ana,Lopez,user726@example.com,IT,1
C00727,Marco,Singh,user727@example.com,ES,0
C00728,Mary,Lopez,user728@example.com,FR,1
C00729,Giulia,Johnson,user729@example.com,FR,1
C00730,Mia,Bianchi,user730@example.com,DE,1
C00731,Mia,Garcia,user731@example.com,DE,1
C00732,Sara,Brown,user732@example.com,IT,1
C00733,Noah,Khan,user733@example.com,IT,1
C00734,Luca,Garcia,user734@example.com,IT,1
C00735,Emma,Lopez,user735@example.com,IT,1
C00736,Olivia,Brown,user736@example.com,DE,0
C00737,Mary,Garcia,user737@example.com,IT,1
C00738,Mia,Garcia,user738@example.com,IT,1
C00739,Mia,Brown,user739@example.com,DE,1
C00740,Marco,Bianchi,user740@example.com,FR,1
C00741,Ana,Johnson,user741@example.com,IT,1
C00742,Olivia,Singh,user742@example.com,FR,1
C00743,Marco,Singh,user743@example.com,FR,1
C00744,Mary,Singh,user744@example.com,DE,1
C00745,Mary,Bianchi,user745@example.com,IT,1
C00746,John,Smith,user746@example.com,IT,1
C00747,Mary,Singh,user747@example.com,IT,1
C00748,Marco,Smith,user748@example.com,FR,1
C00749,Noah,Lopez,user749@example.com,FR,0
C00750,John,Singh,user750@example.com,IT,1
C00751,Ana,Silva,user751@example.com,ES,1
C00752,Ana,Johnson,user752@example.com,DE,1
C00753,Olivia,Lopez,user753@example.com,IT,0
C00754,Marco,Johnson,user754@example.com,IT,1
C00755,Emma,Smith,user755@example.com,IT,1
C00756,Olivia,Rossi,user756@example.com,ES,1
C00757,Luca,Lopez,user757@example.com,IT,1
C00758,Luca,Rossi,user758@example.com,ES,1
C00759,Marco,Singh,user759@example.com,IT,0
C00760,John,Rossi,user760@example.com,DE,1
C00761,Giulia,Silva,user761@example.com,DE,1
C00762,Mary,Johnson,user762@example.com,IT,0
C00763,John,Brown,user763@example.com,FR,1
C00764,Mary,Johnson,user764@example.com,FR,1
C00765,Ana,Lopez,user765@example.com,ES,1
C00766,Marco,Singh,user766@example.com,FR,1
C00767,Olivia,Khan,user767@example.com,ES,0
C00768,Sara,Smith,user768@example.com,FR,1
C00769,Emma,Lopez,user769@example.com,ES,0
C00770,Mary,Smith,user770@example.com,DE,1
C00771,Ana,Johnson,user771@example.com,IT,1
C00772,John,Singh,user772@example.com,ES,1
C00773,Olivia,Khan,user773@example.com,IT,1
C00774,Luca,Khan,user774@example.com,IT,0
C00775,Sara,Brown,user775@example.com,DE,1
C00776,Ana,Rossi,user776@example.com,DE,1
C00777,Mary,Lopez,user777@example.com,FR,1
C00778,Ana,Silva,user778@example.com,ES,0
C00779,Mia,Silva,user779@example.com,ES,1
C00780,Ana,Johnson,user780@example.com,IT,1
C00781,Noah,Singh,user781@example.com,DE,0
C00782,Marco,Khan,user782@example.com,IT,1
C00783,Carlos,Rossi,user783@example.com,IT,1
C00784,Carlos,Rossi,user784@example.com,DE,1
C00785,Olivia,Smith,user785@example.com,IT,1
C00786,Mary,Silva,user786@example.com,DE,1
C00787,Carlos,Garcia,user787@example.com,DE,1
C00788,Ana,Rossi,user788@example.com,FR,1
C00789,Ana,Brown,user789@example.com,IT,1
C00790,Emma,Rossi,user790@example.com,DE,1
C00791,Luca,Singh,user791@example.com,DE,1
C00792,Noah,Silva,user792@example.com,FR,1
C00793,Emma,Khan,user793@example.com,IT,1
C00794,Sara,Smith,user794@example.com,ES,1
C00795,Giulia,Brown,user795@example.com,IT,1
C00796,Ana,Khan,user796@example.com,IT,1
C00797,Sara,Garcia,user797@example.com,IT,1
C00798,Carlos,Bianchi,user798@example.com,IT,0
C00799,Emma,Khan,user799@example.com,DE,1
C00800,Mary,Bianchi,user800@example.com,IT,1
C00801,Mia,Singh,user801@example.com,ES,1
C00802,Ana,Brown,user802@example.com,DE,1
C00803,John,Johnson,user803@example.com,DE,1
C00804,Mary,Brown,user804@example.com,FR,1
C00805,Mia,Johnson,user805@example.com,FR,1
C00806,John,Bianchi,user806@example.com,DE,1
C00807,Ana,Smith,user807@example.com,IT,0
C00808,Emma,Brown,user808@example.com,IT,1
C00809,Sara,Brown,user809@example.com,DE,1
C00810,Mia,Khan,user810@example.com,DE,1
C00811,Mia,Garcia,user811@example.com,IT,1
C00812,Marco,Bianchi,user812@example.com,ES,1
C00813,Marco,Johnson,user813@example.com,IT,1
C00814,Mia,Khan,user814@example.com,IT,0
C00815,Emma,Lopez,user815@example.com,ES,1
C00816,Mia,Lopez,user816@example.com,IT,1
C00817,Mia,Brown,user817@example.com,IT,1
C00818,Sara,Khan,user818@example.com,IT,1
C00819,Carlos,Rossi,user819@example.com,DE,1
C00820,Ana,Rossi,user820@example.com,IT,1
C00821,Emma,Smith,user821@example.com,IT,1
C00822,Sara,Brown,user822@example.com,FR,1
C00823,Olivia,Silva,user823@example.com,DE,1
C00824,Sara,Bianchi,user824@example.com,ES,0
C00825,Luca,Brown,user825@example.com,IT,1
C00826,Emma,Bianchi,user826@example.com,ES,1
C00827,Noah,Garcia,user827@example.com,IT,1
C00828,Mia,Khan,user828@example.com,IT,0
C00829,Sara,Singh,user829@example.com,IT,1
C00830,Emma,Singh,user830@example.com,FR,1
C00831,Mary,Khan,user831@example.com,FR,0
C00832,Marco,Bianchi,user832@example.com,IT,1
C00833,Noah,Garcia,user833@example.com,DE,1
C00834,Olivia,Silva,user834@example.com,IT,1
C00835,John,Lopez,user835@example.com,DE,0
C00836,Noah,Bianchi,user836@example.com,IT,0
C00837,John,Garcia,user837@example.com,DE,1
C00838,Mia,Silva,user838@example.com,ES,1
C00839,John,Khan,user839@example.com,IT,1
C00840,Carlos,Brown,user840@example.com,ES,1
C00841,Giulia,Johnson,user841@example.com,FR,1
C00842,Mary,Singh,user842@example.com,FR,1
C00843,Noah,Rossi,user843@example.com,ES,1
C00844,Noah,Rossi,user844@example.com,IT,1
C00845,Mia,Garcia,user845@example.com,FR,1
C00846,Sara,Smith,user846@example.com,IT,1
C00847,Sara,Garcia,user847@example.com,ES,0
C00848,Luca,Khan,user848@example.com,FR,0
C00849,Carlos,Singh,user849@example.com,ES,0
C00850,Luca,Rossi,user850@example.com,IT,1
C00851,Olivia,Silva,user851@example.com,IT,1
C00852,John,Rossi,user852@example.com,DE,1
C00853,Emma,Smith,user853@example.com,ES,1
C00854,Emma,Singh,user854@example.com,ES,0
C00855,Noah,Garcia,user855@example.com,DE,1
C00856,Emma,Singh,user856@example.com,ES,1
C00857,Luca,Lopez,user857@example.com,ES,1
C00858,Olivia,Smith,user858@example.com,FR,1
C00859,Marco,Silva,user859@example.com,DE,0
C00860,Olivia,Rossi,user860@example.com,DE,0
C00861,Marco,Brown,user861@example.com,FR,1
C00862,Emma,Smith,user862@example.com,DE,1
C00863,Mary,Lopez,user863@example.com,FR,1
C00864,Luca,Johnson,user864@example.com,FR,1
C00865,Marco,Brown,user865@example.com,ES,1
C00866,Mia,Lopez,user866@example.com,FR,0
C00867,Marco,Bianchi,user867@example.com,FR,0
C00868,Sara,Johnson,user868@example.com,IT,1
C00869,Mary,Johnson,user869@example.com,DE,0
C00870,Noah,Smith,user870@example.com,IT,1
C00871,Luca,Lopez,user871@example.com,FR,1
C00872,John,Smith,user872@example.com,DE,1
C00873,Luca,Bianchi,user873@example.com,ES,0
C00874,John,Bianchi,user874@example.com,ES,1
C00875,Ana,Garcia,user875@example.com,FR,1
C00876,Mia,Johnson,user876@example.com,FR,1
C00877,Emma,Garcia,user877@example.com,IT,1
C00878,John,Bianchi,user878@example.com,IT,1
C00879,Emma,Lopez,user879@example.com,IT,0
C00880,Giulia,Smith,user880@example.com,ES,1
C00881,John,Singh,user881@example.com,ES,1
C00882,Sara,Smith,user882@example.com,DE,1
C00883,John,Rossi,user883@example.com,DE,1
C00884,Noah,Brown,user884@example.com,DE,1
C00885,Olivia,Lopez,user885@example.com,ES,1
C00886,Ana,Rossi,user886@example.com,DE,0
C00887,Olivia,Lopez,user887@example.com,IT,1
C00888,Olivia,Bianchi,user888@example.com,DE,1
C00889,Olivia,Johnson,user889@example.com,IT,1
C00890,Marco,Lopez,user890@example.com,IT,0
C00891,Noah,Rossi,user891@example.com,DE,1
C00892,Luca,Bianchi,user892@example.com,FR,1
C00893,Ana,Johnson,user893@example.com,FR,1
C00894,Ana,Lopez,user894@example.com,IT,0
C00895,Olivia,Silva,user895@example.com,IT,1
C00896,Sara,Singh,user896@example.com,DE,1
C00897,John,Khan,user897@example.com,FR,1
C00898,Noah,Lopez,user898@example.com,DE,1
C00899,Olivia,Silva,user899@example.com,IT,1
C00900,Marco,Singh,user900@example.com,DE,1
C00901,Mia,Rossi,user901@example.com,IT,1
C00902,Ana,Smith,user902@example.com,ES,1
C00903,Marco,Rossi,user903@example.com,IT,1
C00904,Olivia,Rossi,user904@example.com,ES,1
C00905,Ana,Lopez,user905@example.com,IT,1
C00906,Giulia,Khan,user906@example.com,IT,1
C00907,Mia,Rossi,user907@example.com,DE,1
C00908,Luca,Brown,user908@example.com,ES,1
C00909,Marco,Lopez,user909@example.com,DE,1
C00910,Sara,Singh,user910@example.com,IT,1
C00911,Mia,Garcia,user911@example.com,IT,1
C00912,Carlos,Khan,user912@example.com,IT,1
C00913,Luca,Garcia,user913@example.com,IT,1
C00914,Luca,Khan,user914@example.com,DE,1
C00915,Noah,Johnson,user915@example.com,DE,1
C00916,Olivia,Rossi,user916@example.com,DE,1
C00917,Olivia,Lopez,user917@example.com,IT,0
C00918,Luca,Singh,user918@example.com,FR,1
C00919,Ana,Smith,user919@example.com,IT,1
C00920,Marco,Khan,user920@example.com,ES,1
C00921,Ana,Silva,user921@example.com,DE,0
C00922,John,Silva,user922@example.com,DE,1
C00923,Emma,Silva,user923@example.com,DE,1
C00924,Mia,Rossi,user924@example.com,IT,1
C00925,Carlos,Brown,user925@example.com,FR,0
C00926,Carlos,Singh,user926@example.com,DE,1
C00927,Sara,Garcia,user927@example.com,IT,1
C00928,Mia,Singh,user928@example.com,FR,1
C00929,Marco,Bianchi,user929@example.com,DE,1
C00930,Marco,Singh,user930@example.com,IT,0
C00931,Carlos,Silva,user931@example.com,IT,1
C00932,Carlos,Johnson,user932@example.com,DE,1
C00933,Carlos,Garcia,user933@example.com,IT,1
C00934,Olivia,Silva,user934@example.com,IT,1
C00935,Luca,Rossi,user935@example.com,DE,1
C00936,Olivia,Lopez,user936@example.com,IT,1
C00937,John,Rossi,user937@example.com,IT,0
C00938,Emma,Garcia,user938@example.com,IT,1
C00939,Mary,Khan,user939@example.com,IT,0
C00940,Luca,Garcia,user940@example.com,IT,1
C00941,Ana,Lopez,user941@example.com,ES,1
C00942,Ana,Rossi,user942@example.com,FR,0
C00943,Ana,Lopez,user943@example.com,ES,1
C00944,Olivia,Garcia,user944@example.com,IT,1
C00945,Olivia,Singh,user945@example.com,IT,1
C00946,Carlos,Brown,user946@example.com,IT,1
C00947,Luca,Bianchi,user947@example.com,IT,1
C00948,Olivia,Smith,user948@example.com,IT,0
C00949,Olivia,Brown,user949@example.com,DE,1
C00950,Olivia,Smith,user950@example.com,ES,1
C00951,Marco,Rossi,user951@example.com,IT,0
C00952,Mary,Smith,user952@example.com,ES,0
C00953,Giulia,Khan,user953@example.com,ES,1
C00954,Olivia,Smith,user954@example.com,IT,1
C00955,Sara,Singh,user955@example.com,FR,0
C00956,Marco,Singh,user956@example.com,IT,1
C00957,Ana,Bianchi,user957@example.com,IT,1
C00958,Olivia,Brown,user958@example.com,IT,1
C00959,Giulia,Garcia,user959@example.com,IT,1
C00960,Noah,Singh,user960@example.com,IT,1
C00961,Olivia,Smith,user961@example.com,FR,0
C00962,Ana,Garcia,user962@example.com,FR,1
C00963,Mia,Bianchi,user963@example.com,IT,1
C00964,Emma,Khan,user964@example.com,IT,1
C00965,Luca,Johnson,user965@example.com,DE,1
C00966,Mary,Singh,user966@example.com,ES,1
C00967,John,Khan,user967@example.com,IT,1
C00968,Giulia,Silva,user968@example.com,ES,1
C00969,John,Singh,user969@example.com,IT,1
C00970,Carlos,Silva,user970@example.com,IT,1
C00971,Noah,Khan,user971@example.com,IT,1
C00972,Giulia,Smith,user972@example.com,FR,1
C00973,Luca,Smith,user973@example.com,IT,1
C00974,Noah,Singh,user974@example.com,IT,0
C00975,Mary,Johnson,user975@example.com,FR,1
C00976,Ana,Silva,user976@example.com,IT,1
C00977,Marco,Lopez,user977@example.com,ES,0
C00978,Giulia,Lopez,user978@example.com,DE,1
C00979,Emma,Garcia,user979@example.com,ES,0
C00980,Carlos,Lopez,user980@example.com,FR,1
C00981,Carlos,Smith,user981@example.com,IT,1
C00982,Mary,Johnson,user982@example.com,FR,1
C00983,Carlos,Smith,user983@example.com,DE,1
C00984,John,Brown,user984@example.com,FR,1
C00985,Marco,Garcia,user985@example.com,DE,1
C00986,Carlos,Brown,user986@example.com,IT,1
C00987,Carlos,Singh,user987@example.com,IT,1
C00988,Noah,Bianchi,user988@example.com,IT,1
C00989,Luca,Brown,user989@example.com,FR,0
C00990,Giulia,Singh,user990@example.com,ES,1
C00991,Giulia,Garcia,user991@example.com,IT,1
C00992,Luca,Silva,user992@example.com,FR,0
C00993,Mia,Singh,user993@example.com,IT,0
C00994,Mary,Singh,user994@example.com,IT,1
C00995,Marco,Brown,user995@example.com,IT,1
C00996,Sara,Smith,user996@example.com,IT,0
C00997,Emma,Singh,user997@example.com,IT,1
C00998,Carlos,Garcia,user998@example.com,IT,1
C00999,John,Rossi,user999@example.com,ES,1
C01000,Marco,Bianchi,user1000@example.com,IT,1
C01001,Giulia,Silva,user1001@example.com,IT,0
C01002,Emma,Silva,user1002@example.com,IT,0
C01003,Carlos,Rossi,user1003@example.com,IT,1
C01004,Carlos,Silva,user1004@example.com,IT,1
C01005,Noah,Brown,user1005@example.com,FR,0
C01006,Luca,Khan,user1006@example.com,ES,1
C01007,Olivia,Silva,user1007@example.com,IT,1
C01008,Noah,Smith,user1008@example.com,IT,1
C01009,Emma,Lopez,user1009@example.com,ES,1
C01010,Carlos,Silva,user1010@example.com,IT,1
C01011,Giulia,Rossi,user1011@example.com,IT,1
C01012,Luca,Silva,user1012@example.com,ES,1
C01013,Olivia,Lopez,user1013@example.com,IT,1
C01014,Ana,Johnson,user1014@example.com,FR,1
C01015,Luca,Bianchi,user1015@example.com,IT,0
C01016,Olivia,Khan,user1016@example.com,IT,1
C01017,Giulia,Lopez,user1017@example.com,IT,1
C01018,Sara,Garcia,user1018@example.com,IT,1
C01019,John,Brown,user1019@example.com,IT,0
C01020,Olivia,Johnson,user1020@example.com,FR,1
C01021,Carlos,Johnson,user1021@example.com,IT,1
C01022,John,Lopez,user1022@example.com,IT,1
C01023,Mary,Brown,user1023@example.com,IT,1
C01024,Marco,Bianchi,user1024@example.com,DE,1
C01025,Noah,Rossi,user1025@example.com,IT,1
C01026,Emma,Brown,user1026@example.com,DE,1
C01027,Giulia,Khan,user1027@example.com,IT,1
C01028,John,Garcia,user1028@example.com,DE,0
C01029,Mary,Rossi,user1029@example.com,IT,0
C01030,Olivia,Bianchi,user1030@example.com,FR,1
C01031,Giulia,Khan,user1031@example.com,IT,1
C01032,Mia,Bianchi,user1032@example.com,IT,1
C01033,Giulia,Khan,user1033@example.com,DE,1
C01034,Giulia,Lopez,user1034@example.com,ES,1
C01035,Emma,Bianchi,user1035@example.com,IT,0
C01036,Mary,Rossi,user1036@example.com,IT,0
C01037,Giulia,Singh,user1037@example.com,IT,0
C01038,Luca,Bianchi,user1038@example.com,FR,1
C01039,Mia,Johnson,user1039@example.com,ES,1
C01040,Noah,Lopez,user1040@example.com,DE,1
C01041,Giulia,Bianchi,user1041@example.com,IT,1
C01042,Mary,Rossi,user1042@example.com,IT,0
C01043,Giulia,Silva,user1043@example.com,IT,1
C01044,Mary,Rossi,user1044@example.com,IT,0
C01045,Ana,Lopez,user1045@example.com,DE,1
C01046,Marco,Lopez,user1046@example.com,ES,1
C01047,Mary,Khan,user1047@example.com,ES,0
C01048,Olivia,Smith,user1048@example.com,DE,1
C01049,Giulia,Khan,user1049@example.com,DE,1
C01050,Luca,Garcia,user1050@example.com,IT,0
C01051,Sara,Lopez,user1051@example.com,FR,1
C01052,Mary,Lopez,user1052@example.com,IT,1
C01053,Marco,Lopez,user1053@example.com,FR,1
C01054,Sara,Brown,user1054@example.com,IT,1
C01055,Carlos,Smith,user1055@example.com,IT,1
C01056,John,Khan,user1056@example.com,IT,1
C01057,Mia,Rossi,user1057@example.com,ES,0
C01058,Luca,Garcia,user1058@example.com,DE,1
C01059,Emma,Khan,user1059@example.com,IT,1
C01060,Mia,Lopez,user1060@example.com,IT,1
C01061,Giulia,Silva,user1061@example.com,IT,1
C01062,Olivia,Brown,user1062@example.com,DE,1
C01063,Mia,Silva,user1063@example.com,DE,1
C01064,Ana,Silva,user1064@example.com,FR,1
C01065,Ana,Smith,user1065@example.com,IT,1
C01066,Luca,Lopez,user1066@example.com,FR,0
C01067,Giulia,Brown,user1067@example.com,DE,1
C01068,Ana,Silva,user1068@example.com,DE,0
C01069,Mia,Johnson,user1069@example.com,IT,0
C01070,Luca,Silva,user1070@example.com,IT,0
C01071,Emma,Johnson,user1071@example.com,DE,1
C01072,Giulia,Bianchi,user1072@example.com,IT,1
C01073,Noah,Johnson,user1073@example.com,IT,1
C01074,Mary,Rossi,user1074@example.com,IT,0
C01075,Olivia,Smith,user1075@example.com,FR,1
C01076,Mary,Garcia,user1076@example.com,FR,1
C01077,Mary,Garcia,user1077@example.com,IT,0
C01078,Mary,Singh,user1078@example.com,FR,1
C01079,Noah,Lopez,user1079@example.com,ES,1
C01080,Olivia,Brown,user1080@example.com,DE,1
C01081,Luca,Smith,user1081@example.com,DE,1
C01082,Noah,Garcia,user1082@example.com,DE,1
C01083,John,Rossi,user1083@example.com,IT,1
C01084,Ana,Johnson,user1084@example.com,IT,1
C01085,Noah,Bianchi,user1085@example.com,ES,1
C01086,Luca,Bianchi,user1086@example.com,IT,1
C01087,John,Brown,user1087@example.com,ES,1
C01088,Olivia,Rossi,user1088@example.com,DE,1
C01089,Giulia,Bianchi,user1089@example.com,DE,1
C01090,Olivia,Singh,user1090@example.com,ES,0
C01091,Carlos,Johnson,user1091@example.com,ES,0
C01092,Marco,Bianchi,user1092@example.com,IT,1
C01093,Olivia,Johnson,user1093@example.com,IT,1
C01094,Ana,Khan,user1094@example.com,IT,1
C01095,Ana,Smith,user1095@example.com,DE,1
C01096,Ana,Johnson,user1096@example.com,ES,1
C01097,Sara,Khan,user1097@example.com,ES,1
C01098,Giulia,Johnson,user1098@example.com,FR,1
C01099,Noah,Singh,user1099@example.com,ES,1
C01100,Noah,Lopez,user1100@example.com,FR,1
C01101,John,Bianchi,user1101@example.com,IT,1
C01102,Carlos,Silva,user1102@example.com,DE,0
C01103,Olivia,Bianchi,user1103@example.com,DE,1
C01104,John,Singh,user1104@example.com,ES,1
C01105,Mary,Silva,user1105@example.com,FR,1
C01106,Mary,Singh,user1106@example.com,IT,0
C01107,Ana,Silva,user1107@example.com,IT,1
C01108,Marco,Garcia,user1108@example.com,FR,1
C01109,Marco,Silva,user1109@example.com,ES,1
C01110,Marco,Lopez,user1110@example.com,DE,1
C01111,Mary,Lopez,user1111@example.com,IT,1
C01112,Luca,Johnson,user1112@example.com,FR,1
C01113,Mary,Singh,user1113@example.com,DE,1
C01114,Marco,Singh,user1114@example.com,IT,1
C01115,Mia,Lopez,user1115@example.com,FR,0
C01116,Emma,Lopez,user1116@example.com,DE,0
C01117,Carlos,Johnson,user1117@example.com,IT,1
C01118,Mia,Smith,user1118@example.com,ES,1
C01119,John,Singh,user1119@example.com,DE,1
C01120,Mary,Garcia,user1120@example.com,DE,1
C01121,Carlos,Garcia,user1121@example.com,DE,0
C01122,Ana,Lopez,user1122@example.com,ES,0
C01123,Noah,Rossi,user1123@example.com,IT,1
C01124,Emma,Brown,user1124@example.com,IT,0
C01125,Mary,Silva,user1125@example.com,IT,1
C01126,John,Khan,user1126@example.com,IT,1
